Position,Track Name,Artist,Streams,Date,Genre
15,SOS (feat. Aloe Blacc),Avicii,2321329,6/20/2019,Pop
16,No Guidance (feat. Drake),Chris Brown,2296666,6/20/2019,Pop
17,Old Town Road,Lil Nas X,2204262,6/20/2019,Pop
18,The London (feat. J. Cole & Travis Scott),Young Thug,2155077,6/20/2019,Pop
19,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2114660,6/20/2019,Pop
20,Piece Of Your Heart,MEDUZA,2082721,6/20/2019,Pop
21,7 rings,Ariana Grande,1979221,6/20/2019,Pop
22,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,1955147,6/20/2019,Pop
23,Heaven,Avicii,1912944,6/20/2019,Pop
24,Shallow,Lady Gaga,1847009,6/20/2019,Pop
25,EARFQUAKE,Tyler;;The Creator,1823231,6/20/2019,Hip Hop
26,Call You Mine (feat. Bebe Rexha),The Chainsmokers,1810413,6/20/2019,Pop
27,Truth Hurts,Lizzo,1776605,6/20/2019,Pop
28,Talk (feat. Disclosure),Khalid,1772744,6/20/2019,Pop
29,Te RobarÃ©,Nicky Jam,1667595,6/20/2019,Hip Hop
30,No Me Conoce - Remix,Jhay Cortez,1666260,6/20/2019,Rap
31,Rescue Me,OneRepublic,1657933,6/20/2019,Pop
32,Wow.,Post Malone,1628021,6/20/2019,Rap
33,Pa MÃ­ - Remix,Dalex,1604908,6/20/2019,Rap
34,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1601647,6/20/2019,Pop
35,Ransom,Lil Tecca,1597625,6/20/2019,Rap
36,when the party's over,Billie Eilish,1590219,6/20/2019,Pop
37,Go Loko (feat. Tyga;;Jon Z),YG,1583003,6/20/2019,Pop
38,Tal Vez,Paulo Londra,1575655,6/20/2019,Hip Hop
39,Happier,Marshmello,1572219,6/20/2019,Pop
40,11:00 PM,Maluma,1567361,6/20/2019,Other
41,Don't Call Me Up,Mabel,1553551,6/20/2019,Pop
42,Calma - Remix,Pedro CapÃ³,1549715,6/20/2019,Pop
43,Suge,DaBaby,1542036,6/20/2019,Hip Hop
44,Verte Ir,DJ Luian,1517140,6/20/2019,Hip Hop
45,Con Altura,ROSALÃA,1516612,6/20/2019,Other
46,bury a friend,Billie Eilish,1501106,6/20/2019,Pop
47,Only Human,Jonas Brothers,1462455,6/20/2019,Pop
48,Loco Contigo (with J. Balvin & Tyga),DJ Snake,1457861,6/20/2019,Pop
49,Sweet but Psycho,Ava Max,1432528,6/20/2019,Pop
50,Pop Out (feat. Lil Tjay),Polo G,1421996,6/20/2019,Rap
51,lovely (with Khalid),Billie Eilish,1364454,6/20/2019,Pop
52,Dancing With A Stranger (with Normani),Sam Smith,1350373,6/20/2019,Pop
53,Without Me,Halsey,1328909,6/20/2019,Pop
54,HP,Maluma,1317447,6/20/2019,Other
55,Easier,5 Seconds of Summer,1242916,6/20/2019,Pop
56,thank u;;next,Ariana Grande,1228801,6/20/2019,Pop
57,Mother's Daughter,Miley Cyrus,1228565,6/20/2019,Pop
58,i'm so tired...,Lauv,1216898,6/20/2019,Pop
59,Contra La Pared,Sean Paul,1198106,6/20/2019,Pop
60,Boy With Luv (feat. Halsey),BTS,1188284,6/20/2019,Pop
61,MIDDLE CHILD,J. Cole,1180246,6/20/2019,Hip Hop
62,Sanctuary,Joji,1175219,6/20/2019,Pop
63,High Hopes,Panic! At The Disco,1172117,6/20/2019,Pop
64,Eastside (with Halsey & Khalid),benny blanco,1170685,6/20/2019,Pop
65,Cuaderno,Dalex,1159721,6/20/2019,Rap
66,It's You,Ali Gatie,1155415,6/20/2019,Pop
67,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1128308,6/20/2019,Pop
68,Bohemian Rhapsody - Remastered 2011,Queen,1125480,6/20/2019,Rock
69,Here With Me,Marshmello,1105874,6/20/2019,Pop
70,Mad Love,Mabel,1095308,6/20/2019,Pop
71,wish you were gay,Billie Eilish,1093026,6/20/2019,Pop
72,3 Nights,Dominic Fike,1091489,6/20/2019,Pop
73,rockstar (feat. 21 Savage),Post Malone,1091364,6/20/2019,Rap
74,Que Mas Pues - Remix,Sech,1088629,6/20/2019,Pop
75,Shape of You,Ed Sheeran,1070743,6/20/2019,Pop
76,All Around The World (La La La),R3HAB,1062652,6/20/2019,Pop
77,SAD!,XXXTENTACION,1048710,6/20/2019,Hip Hop
78,So Am I,Ava Max,1034041,6/20/2019,Pop
79,Let Me Down Slowly,Alec Benjamin,1026729,6/20/2019,Pop
80,Pure Water (with Migos),Mustard,1025625,6/20/2019,Pop
81,Better,Khalid,1023617,6/20/2019,Pop
82,Secreto,Anuel AA,1017848,6/20/2019,Rap
83,break up with your girlfriend;;i'm bored,Ariana Grande,1015144,6/20/2019,Pop
84,Better Now,Post Malone,1015133,6/20/2019,Rap
85,Olabilir,MERO,1012664,6/20/2019,Hip Hop
86,MIA (feat. Drake),Bad Bunny,1011208,6/20/2019,Rap
87,SICKO MODE,Travis Scott,1006545,6/20/2019,Rap
88,Believer,Imagine Dragons,1005162,6/20/2019,Pop
89,Going Bad (feat. Drake),Meek Mill,991286,6/20/2019,Pop
90,Girls Like You (feat. Cardi B),Maroon 5,990942,6/20/2019,Pop
91,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,987000,6/20/2019,Pop
92,On My Way,Alan Walker,965936,6/20/2019,Pop
93,Lucid Dreams,Juice WRLD,964047,6/20/2019,Rap
94,A Whole New World (End Title) - From Aladdin,ZAYN,955008,6/20/2019,Pop
95,Find U Again (feat. Camila Cabello),Mark Ronson,952098,6/20/2019,Pop
96,Adan y Eva,Paulo Londra,951387,6/20/2019,Hip Hop
97,Si Se Da,Myke Towers,943646,6/20/2019,Rap
98,Kill This Love,BLACKPINK,931818,6/20/2019,Pop
99,Youngblood,5 Seconds of Summer,921325,6/20/2019,Pop
100,Sanguine Paradise,Lil Uzi Vert,920281,6/20/2019,Rap
101,Moonlight,XXXTENTACION,918633,6/20/2019,Hip Hop
102,Be Alright,Dean Lewis,914729,6/20/2019,Pop
103,Perfect,Ed Sheeran,902737,6/20/2019,Pop
104,Baila Baila Baila - Remix,Ozuna,897823,6/20/2019,Pop
105,Ritual,TiÃ«sto,888594,6/20/2019,Pop
106,Paradise,Bazzi,885689,6/20/2019,Pop
107,Te Vi,Piso 21,871977,6/20/2019,Pop
108,Focus (feat. 21 Savage),Bazzi,870296,6/20/2019,Pop
109,Carry On (from the Original Motion Picture POKÃ‰MON Detective Pikachu),Kygo,868522,6/20/2019,Pop
110,Jocelyn Flores,XXXTENTACION,867952,6/20/2019,Hip Hop
111,Who Do You Love,The Chainsmokers,865593,6/20/2019,Pop
112,Baila Baila Baila,Ozuna,862003,6/20/2019,Pop
113,In My Mind,Dynoro,850360,6/20/2019,Pop
114,you should see me in a crown,Billie Eilish,840040,6/20/2019,Pop
115,Homicide (feat. Eminem),Logic,839201,6/20/2019,Pop
116,Murder On My Mind,YNW Melly,833664,6/20/2019,Rap
117,I Like Me Better,Lauv,832394,6/20/2019,Pop
118,2002,Anne-Marie,825309,6/20/2019,Pop
119,Taste (feat. Offset),Tyga,823820,6/20/2019,Pop
120,Giant (with Rag'n'Bone Man),Calvin Harris,821731,6/20/2019,Pop
121,Te SoÃ±Ã© De Nuevo,Ozuna,820374,6/20/2019,Pop
122,Aullando,Wisin & Yandel,812298,6/20/2019,Hip Hop
123,Don't Stop Me Now - Remastered 2011,Queen,806133,6/20/2019,Rock
124,I Like It,Cardi B,797542,6/20/2019,Pop
125,Thunder,Imagine Dragons,795011,6/20/2019,Pop
126,God's Plan,Drake,791179,6/20/2019,Pop
127,Bad Liar,Imagine Dragons,788774,6/20/2019,Pop
128,On A Roll,Ashley O,788024,6/20/2019,Pop
129,Say You Won't Let Go,James Arthur,785097,6/20/2019,Pop
130,Drip Too Hard (Lil Baby & Gunna),Lil Baby,783430,6/20/2019,Hip Hop
131,Look Back at It,A Boogie Wit da Hoodie,767073,6/20/2019,Pop
132,Body (feat. brando),Loud Luxury,763055,6/20/2019,Pop
133,Another One Bites The Dust - Remastered 2011,Queen,762716,6/20/2019,Rock
134,Always Remember Us This Way,Lady Gaga,762593,6/20/2019,Pop
135,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,758445,6/20/2019,Pop
136,Amor Genuino,Ozuna,751643,6/20/2019,Pop
137,La Boca,Mau y Ricky,750413,6/20/2019,Pop
138,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,746691,6/20/2019,Pop
139,Isis,Joyner Lucas,743759,6/20/2019,Pop
140,Clout (feat. Cardi B),Offset,741517,6/20/2019,Pop
141,Desconocidos,Mau y Ricky,738788,6/20/2019,Pop
142,Nightmare,Halsey,737515,6/20/2019,Pop
143,Get You The Moon (feat. SnÃ¸w),Kina,736683,6/20/2019,Rap
144,idontwannabeyouanymore,Billie Eilish,735263,6/20/2019,Pop
145,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,734310,6/20/2019,Pop
146,Photograph,Ed Sheeran,733684,6/20/2019,Pop
147,my strange addiction,Billie Eilish,725863,6/20/2019,Pop
148,The Middle,Zedd,725146,6/20/2019,Pop
149,Robbery,Juice WRLD,724205,6/20/2019,Rap
150,Envy Me,Calboy,723693,6/20/2019,Rap
151,Sixteen,Ellie Goulding,718381,6/20/2019,Pop
152,OmertÃ ,Drake,717077,6/20/2019,Pop
153,changes,XXXTENTACION,715902,6/20/2019,Hip Hop
154,Panini,Lil Nas X,715029,6/20/2019,Pop
155,Amanece,Anuel AA,710640,6/20/2019,Rap
156,i love you,Billie Eilish,708358,6/20/2019,Pop
157,ZEZE (feat. Travis Scott & Offset),Kodak Black,706762,6/20/2019,Hip Hop
158,Todo Mundo Vai Sofrer - Ao Vivo,MarÃ­lia MendonÃ§a,703706,6/20/2019,Pop
159,ocean eyes,Billie Eilish,703125,6/20/2019,Pop
160,Too Good At Goodbyes,Sam Smith,702781,6/20/2019,Pop
161,One Kiss (with Dua Lipa),Calvin Harris,699754,6/20/2019,Pop
162,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,691683,6/20/2019,Pop
163,Psycho (feat. Ty Dolla $ign),Post Malone,690172,6/20/2019,Rap
164,Closer,The Chainsmokers,689038,6/20/2019,Pop
165,Vossi Bop,Stormzy,687885,6/20/2019,Hip Hop
166,Havana (feat. Young Thug),Camila Cabello,685098,6/20/2019,Pop
167,Promises (with Sam Smith),Calvin Harris,676230,6/20/2019,Pop
168,Not Ok,Kygo,673062,6/20/2019,Pop
169,Under Pressure - Remastered 2011,Queen,670848,6/20/2019,Rock
170,Royal Rumble,Kalazh44,668984,6/20/2019,Hip Hop
171,What I Like About You (feat. Theresa Rex),Jonas Blue,668249,6/20/2019,Pop
172,The Git Up,Blanco Brown,664661,6/20/2019,Rap
173,Wonderwall - Remastered,Oasis,662547,6/20/2019,Pop
174,Saturday Nights,Khalid,662040,6/20/2019,Pop
175,Lost In Japan,Shawn Mendes,661138,6/20/2019,Pop
176,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,660654,6/20/2019,Hip Hop
177,Speechless (Full),Naomi Scott,660181,6/20/2019,Pop
178,In My Feelings,Drake,658898,6/20/2019,Pop
179,Something Just Like This,The Chainsmokers,657573,6/20/2019,Pop
180,Ella Quiere Beber - Remix,Anuel AA,654168,6/20/2019,Rap
181,IDGAF,Dua Lipa,649077,6/20/2019,Pop
182,a lot,21 Savage,648715,6/20/2019,Hip Hop
183,no tears left to cry,Ariana Grande,648466,6/20/2019,Pop
184,Haute (feat. J Balvin & Chris Brown),Tyga,648039,6/20/2019,Pop
185,all the good girls go to hell,Billie Eilish,647585,6/20/2019,Pop
186,Diamonds (feat. Capital Bra),Summer Cem,646885,6/20/2019,Hip Hop
187,All of Me,John Legend,645243,6/20/2019,Pop
188,Walk Me Home,P!nk,643702,6/20/2019,Pop
189,Fuck Love (feat. Trippie Redd),XXXTENTACION,643545,6/20/2019,Hip Hop
190,Thinking out Loud,Ed Sheeran,642489,6/20/2019,Pop
191,xanny,Billie Eilish,639939,6/20/2019,Pop
192,Africa,TOTO,637605,6/20/2019,Rock
193,Congratulations,Post Malone,637355,6/20/2019,Rap
194,bellyache,Billie Eilish,637244,6/20/2019,Pop
195,New Rules,Dua Lipa,636885,6/20/2019,Pop
196,I'm Yours,Jason Mraz,636876,6/20/2019,Pop
197,Mixed Personalities (feat. Kanye West),YNW Melly,636339,6/20/2019,Rap
198,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,633357,6/20/2019,Other
199,Nonstop,Drake,633122,6/20/2019,Pop
200,Un AÃ±o,Sebastian Yatra,632945,6/20/2019,Pop
1,SeÃ±orita,Shawn Mendes,6568376,6/21/2019,Pop
2,I Don't Care (with Justin Bieber),Ed Sheeran,5904267,6/21/2019,Pop
3,bad guy,Billie Eilish,5487628,6/21/2019,Pop
4,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,5003760,6/21/2019,Pop
5,Money In The Grave (Drake ft. Rick Ross),Drake,4019849,6/21/2019,Pop
6,You Need To Calm Down,Taylor Swift,3888182,6/21/2019,Pop
7,Panini,Lil Nas X,3824604,6/21/2019,Pop
8,Otro Trago,Sech,3675473,6/21/2019,Pop
9,Callaita,Bad Bunny,3307140,6/21/2019,Rap
10,Never Really Over,Katy Perry,3035332,6/21/2019,Pop
11,If I Can't Have You,Shawn Mendes,2956056,6/21/2019,Pop
12,Con Calma,Daddy Yankee,2903216,6/21/2019,Hip Hop
13,Soltera - Remix,Lunay,2767538,6/21/2019,Pop
14,Old Town Road,Lil Nas X,2646795,6/21/2019,Pop
15,Sucker,Jonas Brothers,2591092,6/21/2019,Pop
16,Someone You Loved,Lewis Capaldi,2583945,6/21/2019,Pop
17,SOS (feat. Aloe Blacc),Avicii,2457948,6/21/2019,Pop
18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2426871,6/21/2019,Rap
19,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2349741,6/21/2019,Pop
20,No Guidance (feat. Drake),Chris Brown,2346133,6/21/2019,Pop
21,Piece Of Your Heart,MEDUZA,2299926,6/21/2019,Pop
22,The London (feat. J. Cole & Travis Scott),Young Thug,2289982,6/21/2019,Pop
23,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2145508,6/21/2019,Pop
24,Call You Mine (feat. Bebe Rexha),The Chainsmokers,2086678,6/21/2019,Pop
25,7 rings,Ariana Grande,2074329,6/21/2019,Pop
26,Tilidin,Capital Bra,2067813,6/21/2019,Hip Hop
27,Heaven,Avicii,1963797,6/21/2019,Pop
28,One Thing Right,Marshmello,1899622,6/21/2019,Pop
29,Truth Hurts,Lizzo,1888848,6/21/2019,Pop
30,Shallow,Lady Gaga,1876854,6/21/2019,Pop
31,Talk (feat. Disclosure),Khalid,1875165,6/21/2019,Pop
32,EARFQUAKE,Tyler;;The Creator,1852001,6/21/2019,Hip Hop
33,Rodeo,Lil Nas X,1832183,6/21/2019,Pop
34,No Me Conoce - Remix,Jhay Cortez,1810862,6/21/2019,Rap
35,Te RobarÃ©,Nicky Jam,1800420,6/21/2019,Hip Hop
36,Only Human,Jonas Brothers,1771847,6/21/2019,Pop
37,Ransom,Lil Tecca,1761565,6/21/2019,Rap
38,Rescue Me,OneRepublic,1737721,6/21/2019,Pop
39,Loco Contigo (with J. Balvin & Tyga),DJ Snake,1713335,6/21/2019,Pop
40,11:00 PM,Maluma,1706920,6/21/2019,Other
41,Pa MÃ­ - Remix,Dalex,1698126,6/21/2019,Rap
42,Wow.,Post Malone,1683082,6/21/2019,Rap
43,Happier,Marshmello,1677306,6/21/2019,Pop
44,Calma - Remix,Pedro CapÃ³,1661875,6/21/2019,Pop
45,Tal Vez,Paulo Londra,1651561,6/21/2019,Hip Hop
46,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1651428,6/21/2019,Pop
47,Con Altura,ROSALÃA,1632606,6/21/2019,Other
48,Verte Ir,DJ Luian,1627783,6/21/2019,Hip Hop
49,Don't Call Me Up,Mabel,1626198,6/21/2019,Pop
50,Go Loko (feat. Tyga;;Jon Z),YG,1609620,6/21/2019,Pop
51,when the party's over,Billie Eilish,1552994,6/21/2019,Pop
52,bury a friend,Billie Eilish,1503564,6/21/2019,Pop
53,Sweet but Psycho,Ava Max,1501420,6/21/2019,Pop
54,Suge,DaBaby,1488025,6/21/2019,Hip Hop
55,MEGATRON,Nicki Minaj,1485677,6/21/2019,Pop
56,Pop Out (feat. Lil Tjay),Polo G,1445323,6/21/2019,Rap
57,HP,Maluma,1411852,6/21/2019,Other
58,Easier,5 Seconds of Summer,1390183,6/21/2019,Pop
59,Mother's Daughter,Miley Cyrus,1375533,6/21/2019,Pop
60,Mad Love,Mabel,1353220,6/21/2019,Pop
61,Dancing With A Stranger (with Normani),Sam Smith,1351896,6/21/2019,Pop
62,Without Me,Halsey,1344466,6/21/2019,Pop
63,lovely (with Khalid),Billie Eilish,1338540,6/21/2019,Pop
64,All Around The World (La La La),R3HAB,1315746,6/21/2019,Pop
65,That's Life (feat. Mac Miller & Sia),Mac Miller,1307627,6/21/2019,Hip Hop
66,Boy With Luv (feat. Halsey),BTS,1293996,6/21/2019,Pop
67,Contra La Pared,Sean Paul,1291551,6/21/2019,Pop
68,Runaway,Sebastian Yatra,1270659,6/21/2019,Pop
69,It's You,Ali Gatie,1250406,6/21/2019,Pop
70,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,1248857,6/21/2019,Pop
71,Cuaderno,Dalex,1245140,6/21/2019,Rap
72,thank u;;next,Ariana Grande,1242222,6/21/2019,Pop
73,High Hopes,Panic! At The Disco,1222668,6/21/2019,Pop
74,Eastside (with Halsey & Khalid),benny blanco,1204735,6/21/2019,Pop
75,i'm so tired...,Lauv,1203122,6/21/2019,Pop
76,Sanctuary,Joji,1198411,6/21/2019,Pop
77,Bohemian Rhapsody - Remastered 2011,Queen,1189807,6/21/2019,Rock
78,Here With Me,Marshmello,1170339,6/21/2019,Pop
79,Find U Again (feat. Camila Cabello),Mark Ronson,1167997,6/21/2019,Pop
80,Que Mas Pues - Remix,Sech,1160297,6/21/2019,Pop
81,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1143226,6/21/2019,Pop
82,MIDDLE CHILD,J. Cole,1116868,6/21/2019,Hip Hop
83,Shape of You,Ed Sheeran,1116667,6/21/2019,Pop
84,rockstar (feat. 21 Savage),Post Malone,1113985,6/21/2019,Rap
85,So Am I,Ava Max,1089702,6/21/2019,Pop
86,wish you were gay,Billie Eilish,1067123,6/21/2019,Pop
87,Secreto,Anuel AA,1066497,6/21/2019,Rap
88,MIA (feat. Drake),Bad Bunny,1066334,6/21/2019,Rap
89,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,1059811,6/21/2019,Pop
90,Ritual,TiÃ«sto,1043503,6/21/2019,Pop
91,Better Now,Post Malone,1038343,6/21/2019,Rap
92,break up with your girlfriend;;i'm bored,Ariana Grande,1037326,6/21/2019,Pop
93,Better,Khalid,1036989,6/21/2019,Pop
94,SICKO MODE,Travis Scott,1031765,6/21/2019,Rap
95,weR mAChT PaRA 2,Dardan,1029766,6/21/2019,Hip Hop
96,Believer,Imagine Dragons,1029278,6/21/2019,Pop
97,Girls Like You (feat. Cardi B),Maroon 5,1024427,6/21/2019,Pop
98,Let Me Down Slowly,Alec Benjamin,1023777,6/21/2019,Pop
99,SAD!,XXXTENTACION,1020026,6/21/2019,Hip Hop
100,3 Nights,Dominic Fike,1015661,6/21/2019,Pop
101,Si Se Da,Myke Towers,1003112,6/21/2019,Rap
102,Adan y Eva,Paulo Londra,1002043,6/21/2019,Hip Hop
103,Going Bad (feat. Drake),Meek Mill,992501,6/21/2019,Pop
104,Lucid Dreams,Juice WRLD,987801,6/21/2019,Rap
105,Olabilir,MERO,984078,6/21/2019,Hip Hop
106,EFH,Shindy,978166,6/21/2019,Hip Hop
107,Baila Baila Baila - Remix,Ozuna,964339,6/21/2019,Pop
108,Pure Water (with Migos),Mustard,954118,6/21/2019,Pop
109,Kill This Love,BLACKPINK,952088,6/21/2019,Pop
110,F9mily (You & Me),Lil Nas X,951630,6/21/2019,Pop
111,On My Way,Alan Walker,951350,6/21/2019,Pop
112,All the Time,Zara Larsson,949469,6/21/2019,Pop
113,In My Mind,Dynoro,937322,6/21/2019,Pop
114,A Whole New World (End Title) - From Aladdin,ZAYN,933665,6/21/2019,Pop
115,Baila Baila Baila,Ozuna,930306,6/21/2019,Pop
116,Carry On (from the Original Motion Picture POKÃ‰MON Detective Pikachu),Kygo,929017,6/21/2019,Pop
117,Paradise,Bazzi,926487,6/21/2019,Pop
118,Youngblood,5 Seconds of Summer,921288,6/21/2019,Pop
119,Perfect,Ed Sheeran,912982,6/21/2019,Pop
120,Te Vi,Piso 21,912108,6/21/2019,Pop
121,Moonlight,XXXTENTACION,907850,6/21/2019,Hip Hop
122,On A Roll,Ashley O,887464,6/21/2019,Pop
123,Sanguine Paradise,Lil Uzi Vert,881939,6/21/2019,Rap
124,Focus (feat. 21 Savage),Bazzi,879187,6/21/2019,Pop
125,Giant (with Rag'n'Bone Man),Calvin Harris,876434,6/21/2019,Pop
126,Be Alright,Dean Lewis,875988,6/21/2019,Pop
127,Te SoÃ±Ã© De Nuevo,Ozuna,874358,6/21/2019,Pop
128,Don't Stop Me Now - Remastered 2011,Queen,867547,6/21/2019,Rock
129,I Like It,Cardi B,866318,6/21/2019,Pop
130,Aullando,Wisin & Yandel,861557,6/21/2019,Hip Hop
131,Murder On My Mind,YNW Melly,857545,6/21/2019,Rap
132,2002,Anne-Marie,851316,6/21/2019,Pop
133,Who Do You Love,The Chainsmokers,844920,6/21/2019,Pop
134,Taste (feat. Offset),Tyga,842630,6/21/2019,Pop
135,God's Plan,Drake,835696,6/21/2019,Pop
136,Jocelyn Flores,XXXTENTACION,831587,6/21/2019,Hip Hop
137,you should see me in a crown,Billie Eilish,830294,6/21/2019,Pop
138,I Like Me Better,Lauv,825021,6/21/2019,Pop
139,Vossi Bop,Stormzy,821895,6/21/2019,Hip Hop
140,Thunder,Imagine Dragons,820419,6/21/2019,Pop
141,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,819028,6/21/2019,Pop
142,Homicide (feat. Eminem),Logic,812067,6/21/2019,Pop
143,Another One Bites The Dust - Remastered 2011,Queen,811058,6/21/2019,Rock
144,Body (feat. brando),Loud Luxury,810379,6/21/2019,Pop
145,OmertÃ ,Drake,810214,6/21/2019,Pop
146,Bad Liar,Imagine Dragons,806651,6/21/2019,Pop
147,Kick It,Lil Nas X,788676,6/21/2019,Pop
148,La Boca,Mau y Ricky,788570,6/21/2019,Pop
149,Sixteen,Ellie Goulding,787113,6/21/2019,Pop
150,Drip Too Hard (Lil Baby & Gunna),Lil Baby,786862,6/21/2019,Hip Hop
151,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,786066,6/21/2019,Pop
152,Lalala,Y2K,784641,6/21/2019,Pop
153,Always Remember Us This Way,Lady Gaga,783706,6/21/2019,Pop
154,Desconocidos,Mau y Ricky,776518,6/21/2019,Pop
155,Amor Genuino,Ozuna,773133,6/21/2019,Pop
156,Look Back at It,A Boogie Wit da Hoodie,769219,6/21/2019,Pop
157,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,768263,6/21/2019,Pop
158,Amanece,Anuel AA,767388,6/21/2019,Rap
159,Diamonds (feat. Capital Bra),Summer Cem,755031,6/21/2019,Hip Hop
160,Say You Won't Let Go,James Arthur,755002,6/21/2019,Pop
161,The Git Up,Blanco Brown,751972,6/21/2019,Rap
162,Royal Rumble,Kalazh44,748018,6/21/2019,Hip Hop
163,One Kiss (with Dua Lipa),Calvin Harris,744846,6/21/2019,Pop
164,The Middle,Zedd,742723,6/21/2019,Pop
165,Havana (feat. Young Thug),Camila Cabello,740266,6/21/2019,Pop
166,Bring U Down,Lil Nas X,739886,6/21/2019,Pop
167,Robbery,Juice WRLD,739717,6/21/2019,Rap
168,Africa,TOTO,738281,6/21/2019,Rock
169,Photograph,Ed Sheeran,733242,6/21/2019,Pop
170,Promises (with Sam Smith),Calvin Harris,732291,6/21/2019,Pop
171,TÃº No Amas,Mambo Kingz,729254,6/21/2019,Other
172,Nightmare,Halsey,729198,6/21/2019,Pop
173,Envy Me,Calboy,726231,6/21/2019,Rap
174,Isis,Joyner Lucas,723039,6/21/2019,Pop
175,What I Like About You (feat. Theresa Rex),Jonas Blue,721587,6/21/2019,Pop
176,Clout (feat. Cardi B),Offset,715580,6/21/2019,Pop
177,Not Ok,Kygo,714300,6/21/2019,Pop
178,ZEZE (feat. Travis Scott & Offset),Kodak Black,713982,6/21/2019,Hip Hop
179,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,713818,6/21/2019,Pop
180,idontwannabeyouanymore,Billie Eilish,712418,6/21/2019,Pop
181,Wonderwall - Remastered,Oasis,710363,6/21/2019,Pop
182,Psycho (feat. Ty Dolla $ign),Post Malone,710342,6/21/2019,Rap
183,Get You The Moon (feat. SnÃ¸w),Kina,708126,6/21/2019,Rap
184,Closer,The Chainsmokers,704908,6/21/2019,Pop
185,Out The Mud,Lil Baby,704253,6/21/2019,Hip Hop
186,Under Pressure - Remastered 2011,Queen,704114,6/21/2019,Rock
187,Ella Quiere Beber - Remix,Anuel AA,703657,6/21/2019,Rap
188,Lost In Japan,Shawn Mendes,700752,6/21/2019,Pop
189,In My Feelings,Drake,696852,6/21/2019,Pop
190,FRIENDS,Marshmello,696248,6/21/2019,Pop
191,C7osure (You Like),Lil Nas X,693616,6/21/2019,Pop
192,ocean eyes,Billie Eilish,692910,6/21/2019,Pop
193,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,691660,6/21/2019,Pop
194,i love you,Billie Eilish,687894,6/21/2019,Pop
195,changes,XXXTENTACION,686868,6/21/2019,Hip Hop
196,Too Good At Goodbyes,Sam Smith,686748,6/21/2019,Pop
197,Something Just Like This,The Chainsmokers,685770,6/21/2019,Pop
198,Make It Hot,Major Lazer,683935,6/21/2019,Pop
199,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,683895,6/21/2019,Hip Hop
200,my strange addiction,Billie Eilish,683656,6/21/2019,Pop
1,SeÃ±orita,Shawn Mendes,7308029,6/22/2019,Pop
2,I Don't Care (with Justin Bieber),Ed Sheeran,5487901,6/22/2019,Pop
3,bad guy,Billie Eilish,5159988,6/22/2019,Pop
4,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,4860946,6/22/2019,Pop
5,Otro Trago,Sech,3647956,6/22/2019,Pop
6,Money In The Grave (Drake ft. Rick Ross),Drake,3612203,6/22/2019,Pop
7,You Need To Calm Down,Taylor Swift,3403320,6/22/2019,Pop
